sector,property_type,built_up_area,bedRoom,bathroom,balcony,agePossession,servant room,store room,furnishing_type,luxury_category,floor_category,price
71.0,0.0,1788.0,3.0,3.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,2.2
41.0,0.0,1609.5076637250347,3.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0
79.0,0.0,1394.5192754296331,3.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,2.22
10.0,0.0,3809.887343137535,5.0,6.0,4.0,4.0,0.0,0.0,0.0,2.0,2.0,6.3
107.0,0.0,1574.4509986065957,4.0,4.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,0.87
63.0,0.0,2573.0,3.0,3.0,4.0,2.0,0.0,0.0,0.0,2.0,1.0,3.25
15.0,0.0,1394.5192754296331,3.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.8
113.0,0.0,2459.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.35
41.0,0.0,1394.5192754296331,3.0,3.0,3.0,4.0,0.0,0.0,1.0,2.0,2.0,1.5
97.0,0.0,1500.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.12
59.0,1.0,3220.807,5.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,11.29
88.0,0.0,850.0,2.0,2.0,1.0,4.0,0.0,0.0,1.0,2.0,2.0,0.5
99.0,0.0,2300.0,3.0,4.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,1.98
61.0,0.0,1475.4788666976312,4.0,4.0,3.0,2.0,0.0,0.0,1.0,2.0,2.0,1.5
94.0,0.0,1600.0,3.0,3.0,4.0,3.0,1.0,0.0,2.0,1.0,0.0,2.25
105.0,0.0,771.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.47
113.0,0.0,1175.97,2.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.05
75.0,0.0,1776.849976776591,4.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,2.85
83.0,0.0,1913.588,3.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,1.8
105.0,0.0,1532.1312122619602,3.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.25
22.0,1.0,2236.621,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,4.6
51.0,1.0,5000.0,9.0,9.0,4.0,0.0,1.0,1.0,0.0,2.0,2.0,9.25
68.0,0.0,2565.0,3.0,3.0,1.0,4.0,0.0,0.0,1.0,1.0,2.0,4.02
94.0,0.0,2393.1500232234093,3.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,2.4
16.0,0.0,3058.93613562471,4.0,5.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,3.7
94.0,0.0,1006.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.6
12.0,0.0,4600.0,3.0,4.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,2.15
113.0,0.0,580.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,0.29
56.0,0.0,4096.303529958198,4.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,4.25
105.0,0.0,1496.1781895280878,3.0,4.0,3.0,3.0,1.0,0.0,1.0,2.0,2.0,0.92
85.0,0.0,4000.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0
66.0,1.0,1538.7669999999998,5.0,4.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,3.15
75.0,0.0,813.595698202919,2.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,1.3
11.0,0.0,1229.0169530887133,2.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,2.0,0.9
3.0,0.0,3130.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.65
11.0,0.0,493.0206688341849,2.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,0.36
111.0,0.0,1985.171,3.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.3
17.0,0.0,1992.8067812354852,3.0,4.0,4.0,3.0,1.0,1.0,0.0,2.0,0.0,2.65
45.0,0.0,1809.156,3.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.95
99.0,0.0,2166.4437993497445,3.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.65
2.0,0.0,1421.495,3.0,3.0,3.0,4.0,0.0,0.0,1.0,1.0,2.0,1.45
56.0,1.0,5964.393999999999,6.0,5.0,4.0,0.0,0.0,0.0,1.0,2.0,2.0,3.35
94.0,1.0,1088.511,3.0,2.0,3.0,4.0,0.0,0.0,1.0,2.0,2.0,0.75
80.0,0.0,1664.4168601950769,3.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.76
113.0,0.0,606.6721020005557,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.3
80.0,0.0,1473.7357176033445,3.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.66
45.0,0.0,838.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,0.42
17.0,0.0,2650.0,4.0,5.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,3.7
109.0,0.0,1300.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,0.43
6.0,0.0,1317.1563616125054,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,1.6
89.0,0.0,1454.5954567421352,3.0,3.0,4.0,1.0,0.0,1.0,0.0,2.0,2.0,1.35
95.0,0.0,1169.5562006502555,2.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.81
105.0,0.0,1929.0,3.0,3.0,4.0,3.0,1.0,0.0,0.0,2.0,2.0,1.3
6.0,0.0,1317.1563616125054,3.0,3.0,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.42
95.0,1.0,3220.807,4.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0
41.0,0.0,1341.0,3.0,2.0,4.0,4.0,0.0,0.0,1.0,2.0,0.0,1.39
105.0,0.0,2180.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,0.92
91.0,0.0,1666.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,1.4
63.0,0.0,2078.822900266077,4.0,4.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,6.75
22.0,0.0,3230.651,4.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,4.26
75.0,0.0,3025.6226196005573,3.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,5.9
1.0,0.0,1349.487923827218,3.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0
101.0,0.0,2068.0,3.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,1.5
41.0,0.0,1703.185003004768,3.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,1.7
83.0,0.0,2114.2461681374825,3.0,4.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,2.5
59.0,1.0,3200.0,4.0,4.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,7.42
94.0,0.0,1918.1418950301909,3.0,3.0,4.0,1.0,1.0,0.0,2.0,0.0,2.0,2.25
81.0,1.0,1073.638,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.55
3.0,0.0,1659.96214584301,3.0,4.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,1.2
46.0,0.0,1529.5164886205296,3.0,2.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.02
2.0,0.0,1123.286,2.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.38
107.0,0.0,1920.0,4.0,4.0,4.0,3.0,1.0,0.0,1.0,1.0,2.0,1.9
6.0,0.0,1841.042,3.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,2.12
45.0,0.0,1446.3557944669096,2.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,0.86
48.0,0.0,2236.0,3.0,4.0,3.0,2.0,1.0,0.0,2.0,1.0,2.0,1.75
83.0,0.0,2124.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.7
107.0,0.0,1883.735,4.0,5.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.95
45.0,0.0,1850.9760154757737,3.0,3.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0,1.43
80.0,1.0,758.5229999999999,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.8
11.0,0.0,2490.3790060380866,4.0,5.0,4.0,3.0,1.0,0.0,1.0,2.0,2.0,1.7
66.0,1.0,1717.7779999999998,4.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,3.49
99.0,0.0,2529.8903855085928,4.0,5.0,4.0,3.0,0.0,0.0,1.0,2.0,1.0,1.85
94.0,0.0,1769.4589999999998,3.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,0.9
108.0,0.0,725.6739999999999,2.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.4
57.0,0.0,3376.0,4.0,5.0,3.0,0.0,1.0,0.0,2.0,1.0,2.0,3.6
8.0,0.0,2513.313367004376,4.0,4.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,2.55
6.0,0.0,1933.4428704133768,3.0,4.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,2.5
80.0,0.0,1419.6980956804457,3.0,3.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,1.55
97.0,0.0,1498.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.95
13.0,0.0,2289.723176962378,3.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,2.0,1.63
111.0,0.0,1796.7025081281931,3.0,5.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.45
17.0,0.0,453.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,0.36
11.0,0.0,1549.831114807204,3.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,1.3
113.0,0.0,1132.7478975328872,2.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.72
106.0,0.0,2453.4823502090107,4.0,4.0,4.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0
101.0,0.0,2005.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.45
98.0,0.0,534.3610401023361,2.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,0.34
6.0,0.0,1841.042,3.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,2.12
11.0,0.0,547.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.28
82.0,0.0,2180.0,3.0,5.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,1.6
89.0,0.0,1799.414073385973,3.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,1.08
31.0,0.0,3213.865024814578,3.0,4.0,4.0,2.0,1.0,1.0,0.0,2.0,2.0,4.25
107.0,0.0,1292.2389999999998,3.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.85
105.0,0.0,1650.0,3.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.26
75.0,0.0,1424.4909999999998,2.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0
56.0,1.0,2576.56,3.0,4.0,3.0,3.0,1.0,1.0,0.0,2.0,1.0,6.4
80.0,0.0,1808.420343706456,4.0,4.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,1.68
114.0,1.0,10735.845,3.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,5.5
49.0,1.0,2236.621,3.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,3.3
31.0,1.0,2827.154,4.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,3.51
84.0,0.0,558.878094510571,2.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,0.6
81.0,1.0,596.418,3.0,5.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.75
97.0,0.0,1560.9900139340457,3.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,1.1
109.0,0.0,690.0933581049699,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.33
111.0,0.0,1799.414073385973,3.0,3.0,3.0,4.0,0.0,0.0,1.0,1.0,2.0,1.6
111.0,0.0,503.7523792678672,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.32
10.0,0.0,1535.0,4.0,5.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,1.32
105.0,0.0,1203.2188799353223,2.0,2.0,3.0,2.0,0.0,0.0,1.0,2.0,2.0,0.64
113.0,0.0,1108.2146377461524,2.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,0.9
2.0,0.0,838.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0
97.0,0.0,1578.9057129586624,3.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.05
113.0,0.0,1413.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,0.72
57.0,0.0,1623.9370645610777,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,2.09
71.0,0.0,1143.188,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.41
82.0,0.0,1084.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0
50.0,1.0,2352.93,9.0,9.0,4.0,0.0,1.0,1.0,0.0,2.0,2.0,5.0
101.0,0.0,14138.0,3.0,3.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,1.75
99.0,0.0,2600.0,4.0,4.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,2.13
113.0,0.0,1352.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,0.74
16.0,0.0,3490.752902926149,5.0,5.0,4.0,3.0,1.0,0.0,1.0,2.0,2.0,4.25
94.0,1.0,1088.511,1.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.89
94.0,0.0,2280.0,3.0,4.0,4.0,3.0,1.0,0.0,0.0,1.0,2.0,2.3
46.0,0.0,1185.0,3.0,3.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.9
35.0,0.0,1766.463,3.0,3.0,3.0,0.0,1.0,0.0,1.0,2.0,2.0,2.3
99.0,0.0,1391.6419999999998,2.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.4
105.0,0.0,2020.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,2.0,2.0,1.76
110.0,0.0,734.8688659037875,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.4
97.0,0.0,1781.401532745007,3.0,3.0,2.0,3.0,1.0,0.0,1.0,2.0,1.0,1.25
84.0,0.0,639.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.59
105.0,0.0,1050.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,0.65
65.0,1.0,1440.434,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.95
41.0,1.0,4950.00495000495,5.0,6.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,10.0
53.0,0.0,1748.9595912679983,3.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.4
19.0,0.0,1415.2433813283792,2.0,2.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,1.75
41.0,0.0,1100.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.1
19.0,0.0,1302.19,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.83
31.0,0.0,6300.0,4.0,5.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,14.0
91.0,0.0,1325.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,1.12
91.0,0.0,1155.9957693006725,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.25
98.0,0.0,1142.6342313051557,2.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,1.2
79.0,0.0,1120.0701346957733,2.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,1.1
91.0,0.0,1165.1014862981883,2.0,2.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.78
94.0,0.0,1830.1847201109156,3.0,4.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0,2.3
82.0,0.0,1529.927492825812,3.0,5.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.75
99.0,0.0,3890.0,4.0,6.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,1.91
19.0,0.0,1350.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,1.38
80.0,0.0,1772.395262424524,4.0,4.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,1.66
41.0,0.0,619.316,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.4
6.0,0.0,823.25058058523,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.35
36.0,1.0,1744.5279999999998,5.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.68
52.0,0.0,1740.921737111008,3.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.5
59.0,0.0,1104.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.05
29.0,0.0,2780.032280538783,3.0,5.0,4.0,1.0,1.0,0.0,1.0,2.0,2.0,4.63
65.0,1.0,1449.3149999999998,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.95
90.0,0.0,1957.7501161170464,3.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.15
82.0,0.0,1565.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,9.0
80.0,0.0,539.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.62
103.0,0.0,992.3360427310728,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.9
80.0,0.0,1383.6730143985135,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.4
76.0,1.0,5608.11651935765,4.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,9.01
98.0,0.0,3089.538086391082,4.0,4.0,4.0,3.0,1.0,0.0,1.0,2.0,0.0,2.2
8.0,0.0,2310.876629555635,3.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,2.25
89.0,0.0,1059.107937670737,2.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,0.71
20.0,0.0,1988.167,3.0,4.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.15
15.0,1.0,1850.0,5.0,4.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,2.5
75.0,0.0,1602.0,2.0,2.0,3.0,4.0,0.0,0.0,1.0,1.0,2.0,2.29
41.0,1.0,1202.7869999999998,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,1.35
97.0,0.0,1700.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.25
7.0,0.0,1441.397,2.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,0.8
66.0,1.0,2700.0067500168752,5.0,4.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,8.0
88.0,0.0,3912.0,4.0,4.0,2.0,4.0,1.0,0.0,0.0,2.0,2.0,4.0
19.0,0.0,2973.0,5.0,4.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,3.72
107.0,1.0,2345.975,4.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.8
7.0,0.0,1686.8134834695984,3.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,1.65
80.0,0.0,1307.5038806073044,3.0,3.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,1.43
81.0,1.0,328.06199999999995,4.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.35
113.0,0.0,921.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.68
99.0,0.0,1814.185,3.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.75
19.0,0.0,1082.231759352558,2.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,1.45
105.0,0.0,1929.0,3.0,3.0,4.0,3.0,1.0,0.0,1.0,2.0,2.0,1.25
41.0,0.0,584.8265211333024,3.0,3.0,3.0,4.0,0.0,0.0,1.0,2.0,1.0,1.4
103.0,0.0,1394.5192754296331,3.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,1.55
56.0,0.0,4806.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0
94.0,0.0,2300.0,3.0,4.0,4.0,3.0,1.0,1.0,0.0,2.0,2.0,2.25
31.0,1.0,4988.232999999999,10.0,9.0,4.0,3.0,0.0,0.0,2.0,1.0,2.0,1.9
50.0,1.0,894.627,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.1
98.0,0.0,1641.9496052020436,3.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.9
113.0,0.0,648.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.32
31.0,1.0,2982.197,7.0,7.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,2.75
6.0,0.0,2200.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,2.61
57.0,0.0,2477.692754296331,4.0,3.0,4.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0
27.0,1.0,2385.779,4.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0
74.0,0.0,1641.8198911459272,3.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,2.0,3.23
113.0,0.0,1048.0679490143457,2.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,2.0,0.99
7.0,0.0,1659.96214584301,3.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,2.0,1.69
83.0,0.0,1934.31444496052,3.0,3.0,3.0,3.0,0.0,1.0,0.0,2.0,2.0,2.3
41.0,1.0,4473.241999999999,6.0,5.0,4.0,3.0,0.0,0.0,1.0,1.0,2.0,8.0
97.0,0.0,1560.9900139340457,3.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.08
83.0,0.0,1304.553413841152,2.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,1.1
91.0,0.0,1666.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,1.25
98.0,0.0,1708.3660738720282,3.0,4.0,3.0,3.0,1.0,0.0,1.0,2.0,0.0,1.52
107.0,0.0,2080.615,4.0,4.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0
7.0,0.0,1834.087,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.57
95.0,0.0,1763.3889921040409,3.0,4.0,4.0,4.0,0.0,0.0,1.0,2.0,2.0,1.25
109.0,0.0,868.6823814056744,3.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.55
35.0,1.0,357.915,4.0,4.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,4.5
83.0,0.0,924.48,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.95
76.0,0.0,3500.0,4.0,4.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,4.85
95.0,1.0,3900.0,4.0,4.0,4.0,3.0,1.0,0.0,2.0,2.0,2.0,7.0
99.0,0.0,1660.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.17
37.0,0.0,601.6336503717487,2.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,0.28
113.0,0.0,665.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.4
11.0,0.0,611.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,0.35
80.0,0.0,1496.9554946168346,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.5
20.0,1.0,2012.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.7
1.0,0.0,1519.5418021365535,3.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.6
113.0,0.0,1252.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.83
107.0,0.0,1905.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.8
105.0,0.0,1540.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,1.29
97.0,0.0,1300.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,0.98
24.0,1.0,1431.446,2.0,5.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,3.5
111.0,0.0,503.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.3
49.0,1.0,5036.918,5.0,5.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,4.75
89.0,0.0,1754.3827217835578,4.0,3.0,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.65
54.0,1.0,1825.099,6.0,6.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,4.5
3.0,0.0,1900.0,3.0,3.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,0.9
100.0,0.0,2043.717707797286,4.0,4.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,1.55
103.0,0.0,1414.5399999999995,3.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.25
41.0,0.0,1262.6,3.0,2.0,4.0,4.0,0.0,0.0,1.0,2.0,0.0,1.45
76.0,1.0,3131.248,5.0,6.0,4.0,1.0,1.0,0.0,1.0,1.0,2.0,12.0
52.0,1.0,1234.673,1.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,3.3
111.0,0.0,1741.6795898961805,3.0,5.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,1.32
36.0,0.0,900.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.58
46.0,0.0,2091.0,4.0,3.0,4.0,3.0,0.0,0.0,0.0,2.0,2.0,1.65
6.0,0.0,2263.0,3.0,3.0,4.0,3.0,1.0,0.0,0.0,2.0,1.0,1.85
70.0,0.0,1394.5192754296331,2.0,3.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,2.5
97.0,0.0,990.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.6
6.0,0.0,1484.485137018114,3.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,2.0,1.4
12.0,0.0,1154.2552252670694,2.0,3.0,3.0,3.0,1.0,0.0,1.0,2.0,2.0,0.9
59.0,0.0,2343.663957268927,3.0,3.0,4.0,2.0,1.0,0.0,0.0,2.0,0.0,3.0
45.0,0.0,1181.8760982374583,2.0,2.0,4.0,3.0,0.0,1.0,0.0,2.0,0.0,0.95
13.0,0.0,2748.5587552252678,4.0,4.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,1.9
82.0,0.0,1529.927492825812,3.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,1.6
13.0,1.0,2345.975,3.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.55
